garment_id,csv_article_type,csv_product_name,raw_materials_care_desc,raw_description_text,source_conflict_detail,primary_material,material_source,composition_status,scoring_eligibility
19982,Tshirts,United Colors of Benetton Men Printed Black TShirt,,"Composition Black round neck t-shirt made of 70% modal and 30% polyester, has short sleeves and rubber print on the chest Fit Comfort Wash care Delicate machine wash at 30 degrees with like colours using a mild detergent Do not tumble dry, wring, scrub, bleach or dry clean Dry flat in shade Cool iron do not iron on decorations Its all about lenses, film and exposure when you wear this graphic t-shirt from the united colors of benetton, and there is no better way to create memories than photographs. The short sleeves contour your well-toned arms perfectly, while the soft blend of the modal/polyester fabric keeps you fresh and focused. Team this with jeans or shorts and sports shoes for that cool, casual look. Model Statistics Product is a size M on a model of height 6' and shoulders 18& rdquo","structured=['cotton']; detailed_text=['modal', 'polyester']",modal,description,exact_blend_percentages,known_blend_pending_policy
56289,Bra,Biara Women Wine Bra,Nylon / spandex Hand wash only,"Wine coloured brassiere, has embroidered lace detail on top of the cups, bow detail in the centre in front, lined cups for added support, thin adjustable shoulder straps and adjustable double hook closure at the back Owing to the intimate nature of this product it is eligible for self-ship return only (no pick-up facility)","structured=['cotton', 'elastane']; detailed_text=['elastane', 'nylon']",,materials_care_desc,named_blend_no_percentages,needs_review
53396,Kurtas,Alma Women Purple Printed Kurta,Cotton Machine wash Wash dark colours separately Dry in shade Warm iron,"Woven purple printed kurta, has a mandarin collar with a split V-neckline, has a half buttoned placket, pintucks on the chest, short sleeves and a vented hem",structured=['silk']; detailed_text=['cotton'],cotton,materials_care_desc,single_fibre_claim_unquantified,main_material_proxy_only
59693,Bra,Avirate Women Pink Bra,100% nylon Hand wash,"Pink all lace brassiere, has thin shoulder straps, double layered cups, bow detail in the front in centre and adjustable double, hook and eye closure at the back","structured=['cotton', 'elastane']; detailed_text=['nylon']",nylon,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
6684,Tshirts,UCB Women's Pleat At Back Yellow T-shirt,,"Composition Yellow round neck top made of 100% viscose, with cap sleeves that have ribbed hems, pleat at the mid back and graphic print on the front Fitting Comfort Wash care Hand wash in cold water Use mild detergent Do not dry clean Do not wring Do not bleach Do not scrub Dry flat in shade Warm iron Do not iron directly on print/embroidery Wash, dry and iron inside out Flaunt your stylish persona with no qualms in this yellow top from united colors of benetton. While the cap sleeves accentuate your well-toned arms, the pleated mid-back enhances your waistline. Team this with jeans and sleek heeled sandals for a fashionista look. Model statistics The model wears size M in t-shirts Height-5.6"", Chest-32""",structured=['cotton']; detailed_text=['viscose'],viscose,description,exact_single_fibre_percentage,eligible_exact_single_fibre
8781,Shirts,Indigo Nation Men Bling Technification Purple Shirts,,"Composition Woven burgundy red and black checked shirt, made of 100% polyester, has a tipped collar, front buttoned placket, full length sleeves with buttoned cuffs, pocket on left chest and a curved hemline Fitting Regular Wash care Wash dark colours separately Hand wash or machine wash cold using mild detergent Do not wring or bleach Flat dry in shade Do not iron on print Add immense style to your formal look with this indigo nation shirt. Be the cynosure of all eyes in this stylish shirt, while the fabric keeps you fresh and comfortable all day. Pair it with formal pants, denims or corduroys and black footwear for stylish formal and casual looks. Model statistics The model wears size 40 in shirts Height: 6; Shoulders: 18",structured=['cotton']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
12533,Jackets,Puma Women Solid Purple Jackets,,"Composition Purple sweatshirt made of 100% polyester, has long sleeves with ribbed cuffs, full front zipper with a ribbed hem, has two zippered pockets on the sides, and branding printed on left chest Fitting Comfort Wash care only hand wash in cold water using a mild detergent Do not soak or wring Dry flat in shade and set shape when wet Moderate warm iron Welcome the winter in style this season with this sweatshirt from puma. The thick fabric is sure to keep the winter chill at bay, while you can slip your hands into the pockets to keep them warm. Wear this sweatshirt over jeans to keep the cold winds away. Model statistics The model wears size M in sweatshirts Height: 6'3”; Shoulders: 19""",structured=['cotton']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
54326,Briefs,Garfield Women White Cheeky Hipster Briefs,90% polyamide 10% elastane Hand wash gently,White bikini style briefs with brand print elasticated waistband and brand print in front and lace detailing at the back,"structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
52479,Baby Dolls,Red Rose White Nightdress,Blended nylon net fabric Hand wash,A white strappy night dress with a sash below the bust in pink Comes with a bikini brief,structured=['polyester']; detailed_text=['nylon'],,materials_care_desc,named_blend_no_percentages,needs_review
54328,Briefs,Garfield Women Black Hipster Briefs GFA12-027,"90% polyamide, 10% elastane Hand wash gently","Article number: GFA12-027 Black and pink hipster style briefs with brand print, elasticated waistband and lace detail along the leg openings","structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
52477,Baby Dolls,Red Rose Black Nightdress,Blended nylon net fabric Hand wash,A black strappy night dress with a sash below the bust in red Comes with a bikini brief,structured=['polyester']; detailed_text=['nylon'],,materials_care_desc,named_blend_no_percentages,needs_review
58669,Kurtas,ALayna Women Printed White Kurta,Blended cotton Hand wash separately in cold water using a mild detergent Flat dry inside out in shade Warm iron,"White printed woven kurta, has a V-neckline with mirror work, embroidery and paneling on the yoke, short sleeves with lacing on the cuffs and lacing on the hem",structured=['silk']; detailed_text=['cotton'],,materials_care_desc,named_blend_no_percentages,needs_review
28713,Kurtas,W Women Printed White Kurta,,"Composition White and pink floral print kurta made of 100% cotton, has a round neck with a slit neckline, three quarter sleeves, pin-tucks on either side of the placket and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
33955,Tshirts,ADIDAS Men Polo White T-shirt,100% polyester Machine wash cold with like colours using a mild detergent Do not bleach Tumble dry low Cool iron do not iron on decorations,"White polo T-shirt that has short sleeves, short buttoned placket, branding on the left chest, adidas patented three stripes on the front and back of the shoulders and a vented hem",structured=['viscose']; detailed_text=['polyester'],polyester,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
42556,Kurtas,Mother Earth Women Brown Kurtas,100% cotton Hand wash separately in cold water using a mild detergent as colour may bleed Flat dry inside out in shade Warm iron Do not soak in water,"Sleeveless orangish brown kurta, has a square neck, zari detail at the yoke, pintucks at the shoulder and embroidery at the shoulder and above the hem and has a vented hem",structured=['silk']; detailed_text=['cotton'],cotton,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
33952,Tshirts,ADIDAS Men Vesta Peach Polo T-shirt,100% polyester Machine wash cold with like colours using a mild detergent Do not bleach Tumble dry low Cool iron do not iron on decorations,"Peach polo T-shirt that has short sleeves, short buttoned placket, adidas patented three stripes on the left shoulder, branding on the right sleeve and a vented hem",structured=['viscose']; detailed_text=['polyester'],polyester,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
28722,Kurtas,W Women Printed Yellow Kurta,,"Composition Yellow printed kurta made of 100% polyester, has a V-neck, short raglan sleeves, button detail at the shoulder and a vented hem Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['cotton']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
28725,Kurtas,W Women Printed Green Kurta,,"Composition Green and brown printed kurta made of 100% cotton, has a round neck, short buttoned placket and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
56301,Bra,Biara Women Orange Blush Bra,Nylon / spandex Hand wash only,"Orange brassiere, has optimum stretch and offers comfortable support, bow in the centre in front, adjustable shoulder straps and adjustable double hook closure at the back Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)","structured=['cotton', 'elastane']; detailed_text=['elastane', 'nylon']",,materials_care_desc,named_blend_no_percentages,needs_review
30742,Nehru Jackets,Fabindia Men Striped Blue Silk Sleeveless Jacket,,"Composition Blue and grey striped sleeveless ethnic jacket made of silk, has a Nehru collar, full buttoned placket, two insert pockets on the sides with a smaller insert pocket on the left chest and a vented hem Fit Regular Wash care Dry clean only This earthy jacket by fabindia for men is perfect for the artsy intellectual. The superior comfort provided by the silk fabric, combined with the comfortable yet fashionable cut makes this a wardrobe essential. Pair this with colourful cotton trousers to go all out and make a colour block statement. For the more conservative, pair it with simple form fitting denims, a tee and sandals. Model statistics The product is a size 40 on a model of height 6' and shoulders 18""",structured=['cotton']; detailed_text=['silk'],,article_attributes_fabric,named_blend_no_percentages,needs_review
40093,Tshirts,ADIDAS MenLime Green T-shirt,,"Style Note adidas helps you avoid discomfort and keep dry and comfortable. This T-shirt, engineered with Climacool technology, offers you a flattering stylised look. Pair it with a pair of jeans and sports shoes on your day off, or with shorts and Sports shoes when you're hitting the gym. Product Details Fluroscent green T-shirt, has round neckline, blue sleeves and blue and grey panelling on the sides, branding on the chest and short sleeves with Adidas patented three stripes on the arms Material and Care 100% polyester Machine wash cool with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Cold iron do not iron on decorations Size and Fit Regular fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['viscose']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
23955,Shirts,Provogue Men Purple Shirt,,"Composition Purple shirt made of a modal/polyester blend, has a spread collar, front buttoned placket, long sleeves with buttoned cuffs, patch pocket on the left chest with embroidered brand logo, branding appliquéd on the inside of the placket and a curved hem Fit Regular Wash care Delicate machine wash at 30 degrees with like colours using mild detergent Do not bleach or tumble dry Hang dry in shade Warm iron on reverse Trust provogue to nail the minimalistic mood of the moment with their casual wear for men. With its timeless luxe fabric, this shirt looks good styled with a simple pair of denims or under a structured blazer for a layered look. Model statistics The product is a size L on a model of height 6' and shoulders 18""","structured=['cotton']; detailed_text=['modal', 'polyester']",cotton,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
53414,Kurtas,Alma Women Black Kurta,Cotton Machine wash Wash dark colours separately Dry in shade Warm iron,"Woven black kurta with a round neck, a floral print fabric tape detail along the bust and on the left side from the bust to hem, three quarter sleeves and a vented hem",structured=['silk']; detailed_text=['cotton'],cotton,materials_care_desc,single_fibre_claim_unquantified,main_material_proxy_only
58695,Kurtas,ALayna Women Brown Kurta,Blended cotton Hand wash separately in cold water using a mild detergent Flat dry inside out in shade Warm iron,"Maroon woven kurta, has a V-neckline with embroidery on the yoke, is sleeveless, has pintucks on the waist and side slits",structured=['silk']; detailed_text=['cotton'],,materials_care_desc,named_blend_no_percentages,needs_review
28723,Kurtas,W Women Printed Multi Coloured Kurta,,"Composition Printed multicoloured kurta made of 100% cotton, has a mandarin collar with a split neckline, has short sleeves with a buttonable tab at the cuffs, flaring pin-tucks at the chest, half buttoned placket and a vented hem Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
58692,Kurtas,ALayna Women Green Kurta,Blended cotton Hand wash separately in cold water using a mild detergent Flat dry inside out in shade Warm iron,"Mehndi green woven kurta, has a V-neckline, three fourth sleeves with velvet paneling, embroidery, zari work and velvet paneling on the yoke and side slits",structured=['silk']; detailed_text=['cotton'],,materials_care_desc,named_blend_no_percentages,needs_review
28715,Kurtas,W Women Printed Magenta Kurta,,"Composition Beige, blue and magenta floral print kurta made of 100% cotton, has a round neck, short sleeves, buttoned chest placket, pin-tucks on either side of the placket and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
28712,Kurtas,W Women Printed Blue Kurta,,"Composition Printed blue round-neck kurta made of 100% cotton, has short raglan sleeves with pleating detail and a vented hem Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
11405,Tshirts,United Colors Of Benetton Men Light Winter White T-Shirts,,"Composition Off-white round neck T-shirt made of 70% modal and 30% polyester, that has a ribbed neckline, short sleeves,and graphic print on the front Fitting Regular Wash care Machine wash in 30 degrees using mild detergent Do not dry clean, tumble dry, wring, scrub or bleach Dry flat in shade Cool iron Do not iron directly on print/embroidery Update your cool style with this off-white t-shirt from United Colours of Benetton. The simple design is complemented by the graphic print that urges you to do it your way, while the soft fabric keeps you fresh and comfortable all day. Team this with tees, jeans and comfortable-yet-stylish lifestyle footwear from the wide collection available at myntra for casual occasions. Model statistics The model wears size M in sweat shirts Height-5'11"", Shoulders-18""","structured=['cotton']; detailed_text=['modal', 'polyester']",modal,description,exact_blend_percentages,known_blend_pending_policy
28741,Kurtas,W Women Printed Off White Kurta,,"Composition Off white sleeveless printed kurta made of 100% cotton, has a V-neck and a flaring skirt Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs an ethnic kurta in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this piece we see the traditional kurta in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with jeans and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
40059,Tshirts,ADIDAS Men White T-shirt,,"Style Note adidas helps you avoid discomfort and keep dry and comfortable. This T-shirt, engineered with Climalite technology, offers you a flattering stylised look. Pair it with a pair of jeans and sports shoes on your day off, or with shorts and Sports shoes when you're hitting the gym. Product Details White T-shirt, has a round neckline, short sleeves and branding on the left chest Material and Care 100% polyester Machine wash cool with like colours using a mild detergent Do not soak, tumble dry, bleach or dry clean Dry in shade Cold iron do not iron on decorations Size and Fit Regular fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['viscose']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
33938,Tshirts,ADIDAS Men Clima White T-shirt,,"Style Note With this Climalite enabled performance T-shirt, you can conveniently ignore the heat and keep your focus right where it needs to be: on the finish line. A combination of performance fabrics keeps cool air flowing in and heat and sweat flowing out, meaning you can stay dry and comfortable, performing at your peak in even the most heated competition. On a day off, pair it with denims and cool sneakers to look your casual best. Product Details White polo T-shirt that has short sleeves, short buttoned placket, branding on the left sleeve, graphic print on the front and back and a vented hem Material and Care 100% polyester Machine wash cold with like colours using a mild detergent Do not bleach Tumble dry low Cool iron do not iron on decorations Size and Fit Relaxed fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['viscose']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
10372,Tshirts,United Colors of Benetton Men Printed Beige Tshirts,,"Composition Light beige round neck t-shirt made of 70% modal and 30% polyester, with short sleeves, vented hem and graphic print on the front Fitting Comfort Wash care Delicate machine wash at 30 degrees using mild detergent Do not dry clean Do not tumble dry, wring, scrub or bleach Dry flat in shade Warm iron Do not iron directly on print/embroidery Flaunt your spoilt-boy look with much elan in this light beige t-shirt from united colors of benetton. Team this tee with jeans and suede shoes for that uber cool look. Model statistics The model wears size M in t-shirts Height-6', Shoulders-18""","structured=['cotton']; detailed_text=['modal', 'polyester']",modal,description,exact_blend_percentages,known_blend_pending_policy
59731,Shapewear,Avirate Black & Purple Wired Corset Shapewear,"94% nylon, 6% spandex Hand wash","Black netted corset Padded and under-wired cups with purple trims above the cups Adjustable straps, panelled front, boned at the sides Hook closure at the back","structured=['elastane', 'polyester']; detailed_text=['elastane', 'nylon']",nylon,materials_care_desc,exact_blend_percentages,known_blend_pending_policy
49765,Kurtas,Alma Women Black Printed Kurta,,"Style Note Pared down to the basics, this kurta from alma is just right for a layered boho chic or a simple off-to-college vibe. Add a splash of colourful jewellery for an interesting dimension. The simple silhouette and the minimal design details will balance the brighter accessories. Product Details Black printed kurta with an hourglass neckline, three fourth sleeves with piping on the cuffs, piping around the neckline and a vented hem Material and Care Blended cotton Machine wash Wash dark colours separately Dry in shade Warm iron Size and Fit Regular fit The model (height 5'8"" and chest 33"") is wearing a size M",structured=['silk']; detailed_text=['cotton'],silk,article_attributes_fabric,single_fibre_claim_unquantified,main_material_proxy_only
36234,Kurtas,W Women Pink Kurta,,"Style Note Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with W's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Product Details Light pink printed kurta made of 100% viscose, has a round neck, short sleeves, has an empire waist and a vented hem Material and Care 100% viscose Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron do not iron on decorations Size and Fit Regular fit The model (height 5'8"" and chest 32"") is wearing a size M",structured=['silk']; detailed_text=['viscose'],viscose,description,exact_single_fibre_percentage,eligible_exact_single_fibre
45536,Tshirts,Fila Men White Polo T-shirt,"100% polyester Machine wash below 40 degrees with like colours using mild detergent Do not soak, tumble dry or bleach Dry in shade Warm iron do not iron on decorations","White polo t-shirt that has a ribbed collar, short sleeves, half buttoned placket, brown stripes along the sides and branding on the left sleeve",structured=['cotton']; detailed_text=['polyester'],polyester,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
59105,Rain Jacket,Just Natural Men Navy Blue Rain Jacket,Polyurethane coated Dry clean only Do not iron,"Blue rain jacket with red panelling, has a hood with toggle straps, a zipped placket with a Velcro flap to conceal it, long sleeves with Velcro closure at the cuffs, mesh lining, two front pockets with Velcro closures and toggle straps at the hem",structured=['polyester']; detailed_text=['polyurethane'],polyurethane,materials_care_desc,single_fibre_claim_unquantified,main_material_proxy_only
52519,Baby Dolls,Red Rose White Nightdress,Blended nylon net fabric Hand wash,"White semi sheer knee-length babydoll nightdress, has a V-neckline with lace and flower detail in front, adjustable shoulder straps and is open at the front with ruffle design",structured=['polyester']; detailed_text=['nylon'],,materials_care_desc,named_blend_no_percentages,needs_review
28730,Kurtas,W Women Printed Blue Kurta,,"Composition Printed blue bucket-neck kurta made of 100% cotton, has short raglan sleeves with a foldover detail and a vented hem Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"" and chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
28737,Kurtas,W Women Printed White Kurta,,"Composition White and brown printed kurta made of 100% cotton, has a round neck with a buttoned chest placket has short raglan sleeves, pin-tucks on either side of the front and back till the waist and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
58672,Kurtas,ALayna Women Navy Blue Kurta,Blended cotton Hand wash separately in cold water using a mild detergent Flat dry inside out in shade Warm iron,"Navy blue printed woven kurta, has a V-neckline, is sleeveless, mock half button placket, paneling on the yoke, pleats on the waist and paneling on the hem",structured=['silk']; detailed_text=['cotton'],,materials_care_desc,named_blend_no_percentages,needs_review
50044,Bra,Hanes Women Beige Concealing Petals Strapless Bra,"Cup, centre belt, back, side frame: 82% nylon, 18% spandex Cup lining: 100% polyester Centre belt and side frame lining: 100% nylon Back lining: 68% spandex, 32% nylon Hand wash warm","Beige underwire bra with concealing petals to prevent show-through Innovative inner lining holds bra back in place for all day comfort Detachable straps can be worn as strapless, halter or conventional way Hook and eye closure Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)","structured=['cotton', 'elastane']; detailed_text=['elastane', 'nylon', 'polyester']",polyester,materials_care_desc,role_specific_or_multi_part_composition,needs_role_review
28708,Kurtas,W Women Black Kurta,,"Composition Black sleeveless kurta made of 100% cotton, has a square neck in white with pin-tucks on the white patch and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
28701,Kurtas,W Women Printed Purple & Green Kurta,,"Composition Pink, purple and green floral print kurta, made of 100% cotton, has a V-neck with a buttoned chest placket, short sleeves and slit side seams Fit Regular Wash care Wash dark colours separately Do not bleach Dry inside out in shade Warm iron; do not iron on decorations Every woman needs a choice of kurtas in her wardrobe. The USP of w is a simple, elegant silhouette, coupled with modern design details. In this kurta we see the traditional garment in a new avatar with w's innovative styling. For the conservative at heart, this piece can be worn with leggings and delicate sandals. For a boho chick meets rebel style, colour block this with bright capris. Model statistics The product is a size 8 on a model of height 5'8"", chest 33""",structured=['silk']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
6786,Jackets,Timberland Men Falmouth Cycling Jac Black Jacket,,"Composition Ripstop jacket in 100% nylon, two front zip side pockets, chest zip pocket on left side, broad storm flap at centre placket, hood with brim and inner bungee cord keeps out rain and wind, understated timberland logos at left chest, right sleeve and upper back, hook-and-loop tabs at cuffs Fitting Slim Wash care Machine wash in cold water Wash dark colours separately Use only non-chlorine bleach when needed Tumble dry normal at low heat Warm iron when needed Dry cleanable timberland's Waterproof Ripstop Jacket uses coated ripstop nylon, an adjustable hood with long brim and storm flaps to help keep you dry through sudden rainstorms. Three zippered pockets will keep your trail mix, wallet and compass safe and dry, and ripstop nylon won't rip even if a wayward branch or sharp rock sneaks up on you during your outdoor adventures. Model statistics The model wears size M in Jacket Height-6', Shoulders-18""",structured=['cotton']; detailed_text=['nylon'],nylon,description,exact_single_fibre_percentage,eligible_exact_single_fibre
52517,Baby Dolls,Red Rose Black Nightdress,"Blended nylon net fabric Hand wash, drip dry in shade Do not wring, iron, bleach Wash dark colours separately","Black semi sheer knee-length nightdress, has a V-neckline with lace and tie-up detail at the yoke, adjustable shoulder straps and is open at the front with ruffle design Comes with a black bikini brief",structured=['polyester']; detailed_text=['nylon'],,materials_care_desc,named_blend_no_percentages,needs_review
53409,Kurtas,Alma Women Printed White Kurta,Cotton Machine wash Wash dark colours separately Dry in shade Warm iron,"White woven kurta with maroon print, has a curved V-neckline with gold piping, has three quarter sleeve and a vented hem",structured=['silk']; detailed_text=['cotton'],cotton,materials_care_desc,single_fibre_claim_unquantified,main_material_proxy_only
44812,Tshirts,Spykar Women Purple T-shirt,,"Style Note spykar's Summer Fest line comes up with all the trending styles this season. This top is a warm weather essential - style it over a white shirt or under a black blazer and look great either way. Product Details Purple polo T-shirt, has a ribbed spread collar, a half buttoned placket, embroidery on the left chest, short sleeves and buttons at the hem side vents Material and Care 100% cotton Hand wash cold Flat dry in shade Warm iron Size and Fit Regular Fit The model (height 5'8"" and chest 33) is wearing a size M",structured=['elastane']; detailed_text=['cotton'],cotton,description,exact_single_fibre_percentage,eligible_exact_single_fibre
32462,Tshirts,ADIDAS Men Polo White T-shirt,,"Style Note With this Climacool enabled performance T-shirt, you can conveniently ignore the heat and keep your focus right where it needs to be: on the finish line. A combination of performance fabrics keeps cool air flowing in and heat and sweat flowing out, meaning you can stay dry and comfortable, performing at your peak in even the most heated competition. On a day off, pair it with denims and cool sneakers to look your casual best. Product Details White and blue polo T-shirt that has short sleeves, short buttoned placket, branding on the left chest, stitch detailing, mesh panels on the sides and adidas patented three stripes on the shoulders Material and Care 100% polyester Machine wash cold with like colours using a mild detergent Do not bleach Tumble dry low Cool iron do not iron on decorations Size and Fit Relaxed fit The model (height 6' and shoulders 18"") is wearing a size M",structured=['viscose']; detailed_text=['polyester'],polyester,description,exact_single_fibre_percentage,eligible_exact_single_fibre
48479,Dresses,French Connection Women Black Dress,Shell: 100% cotton Lining: 100% cotton Specialist dry clean only,"Black tube dress with appliqued circular details and beads on the centre, fabric belt at the waist, concealed zipper at the back",structured=['polyester']; detailed_text=['cotton'],cotton,materials_care_desc,role_specific_or_multi_part_composition,needs_role_review
59701,Briefs,Avirate Women Blue Brief,100% nylon Hand wash,Blue lace style brief with an elasticated waistband Flower detail at the back of the waistband 100% cotton gussets,"structured=['elastane', 'nylon']; detailed_text=['cotton', 'nylon']",nylon,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
31474,Trousers,Black Coffee  Brown Formal Trousers,100% cotton Machine-wash cold,"A pair of brown mid-rise woven trousers, has a zip fly with a buton closure, a waistband with belt loops, two insert pockets on either sides of the front waist, branding on the right, two welt pockets with a button closure on the back, adjustable hems Our stylist has paired these trousers with a belt These trousers do not come with a belt","structured=['polyester', 'viscose']; detailed_text=['cotton']",cotton,materials_care_desc,exact_single_fibre_percentage,eligible_exact_single_fibre
